Notebook_Timestamp_Neck,"Quaternion_Orientation_(W, X, Y, Z)_Neck",Sensor_Timestamp,Status_Neck,Label_Neck,Notebook_Timestamp_Back,"Quaternion_Orientation_(W, X, Y, Z)_Back",Status_Back,Label_Back
02:02:47.630000,"(0.7964730262756348, -0.09577827155590057, -0.5865777134895325, -0.11128588020801544)",0 days 00:00:00.100067,00100000,neck_good_14,02:02:47.623000,"(0.668614387512207, -0.16622857749462128, -0.6900007724761963, 0.2218662053346634)",00100000,back_good_14
02:02:47.646000,"(0.7964853048324585, -0.09571228176355362, -0.5865966081619263, -0.1111549586057663)",0 days 00:00:00.120081,00100000,neck_good_14,02:02:47.638000,"(0.6685861945152283, -0.1661209762096405, -0.6900286078453064, 0.2219468355178833)",00100000,back_good_14
02:02:47.690000,"(0.7964950203895569, -0.09574872255325317, -0.5865903496742249, -0.11108873039484024)",0 days 00:00:00.140093,00100000,neck_good_14,02:02:47.683000,"(0.668524980545044, -0.1660197526216507, -0.6900932192802429, 0.222007155418396)",00100000,back_good_14
02:02:47.692000,"(0.796502411365509, -0.09569679945707321, -0.5865973830223083, -0.11104550957679749)",0 days 00:00:00.160108,00100000,neck_good_14,02:02:47.698000,"(0.6684386134147644, -0.16597521305084229, -0.690172016620636, 0.22205591201782227)",00100000,back_good_14
02:02:47.706000,"(0.7965169548988342, -0.09549438953399658, -0.586628258228302, -0.11095339059829712)",0 days 00:00:00.180120,00100000,neck_good_14,02:02:47.728000,"(0.668002188205719, -0.16478857398033142, -0.6904995441436768, 0.22322382032871246)",00100000,back_good_14
02:02:47.750000,"(0.7965409159660339, -0.09528421610593796, -0.5866472125053406, -0.11086159199476242)",0 days 00:00:00.200132,00100000,neck_good_14,02:02:47.729000,"(0.6679002642631531, -0.16469627618789673, -0.6905940771102905, 0.22330455482006073)",00100000,back_good_14
02:02:47.765000,"(0.7965666055679321, -0.09508942812681198, -0.5866617560386658, -0.11076749861240387)",0 days 00:00:00.220145,00100000,neck_good_14,02:02:47.743000,"(0.6677833199501038, -0.16459332406520844, -0.6907030940055847, 0.22339476644992828)",00100000,back_good_14
02:02:47.795000,"(0.7967510223388672, -0.09411206096410751, -0.5868011713027954, -0.10952235758304596)",0 days 00:00:00.240158,00100000,neck_good_14,02:02:47.758000,"(0.6677113771438599, -0.16446390748023987, -0.690773069858551, 0.22348996996879578)",00100000,back_good_14
02:02:47.797000,"(0.7967916131019592, -0.09395793825387955, -0.5867817401885986, -0.10946417599916458)",0 days 00:00:00.260170,00100000,neck_good_14,02:02:47.788000,"(0.6676726937294006, -0.16433288156986237, -0.6908181309700012, 0.22356386482715607)",00100000,back_good_14
02:02:47.810000,"(0.7968567609786987, -0.09378725290298462, -0.5867258906364441, -0.1094348356127739)",0 days 00:00:00.280184,00100000,neck_good_14,02:02:47.803000,"(0.6676497459411621, -0.16421978175640106, -0.6908358335494995, 0.22366167604923248)",00100000,back_good_14
02:02:47.825000,"(0.7969081997871399, -0.09371601790189743, -0.5866627097129822, -0.10946119576692581)",0 days 00:00:00.300197,00100000,neck_good_14,02:02:47.818000,"(0.6676692962646484, -0.16407249867916107, -0.6908283233642578, 0.22373516857624054)",00100000,back_good_14
02:02:47.855000,"(0.7969481348991394, -0.09376301616430283, -0.5865892171859741, -0.10952386260032654)",0 days 00:00:00.320213,00100000,neck_good_14,02:02:47.848000,"(0.6677213907241821, -0.1639285832643509, -0.690803050994873, 0.22376379370689392)",00100000,back_good_14
02:02:47.871000,"(0.7969666719436646, -0.09365805983543396, -0.5865702629089355, -0.10958219319581985)",0 days 00:00:00.340227,00100000,neck_good_14,02:02:47.878000,"(0.6678028106689453, -0.1638994961977005, -0.6907401084899902, 0.2237379401922226)",00100000,back_good_14
02:02:47.885000,"(0.7969536781311035, -0.09342804551124573, -0.5866109132766724, -0.10965734720230103)",0 days 00:00:00.360239,00100000,neck_good_14,02:02:47.908000,"(0.6678885817527771, -0.16381315886974335, -0.6906635761260986, 0.2237815111875534)",00100000,back_good_14
02:02:47.915000,"(0.7969757914543152, -0.09320464730262756, -0.5866010785102844, -0.1097419336438179)",0 days 00:00:00.380255,00100000,neck_good_14,02:02:47.923000,"(0.6675419211387634, -0.16217106580734253, -0.6908965706825256, 0.22527916729450226)",00100000,back_good_14
02:02:47.945000,"(0.7970224618911743, -0.09309311211109161, -0.5865421891212463, -0.1098143458366394)",0 days 00:00:00.400266,00100000,neck_good_14,02:02:47.938000,"(0.6676685214042664, -0.16194739937782288, -0.6907790303230286, 0.22542531788349152)",00100000,back_good_14
02:02:47.960000,"(0.7970688939094543, -0.09312472492456436, -0.5864561200141907, -0.10991061478853226)",0 days 00:00:00.420280,00100000,neck_good_14,02:02:47.939000,"(0.6677571535110474, -0.16181422770023346, -0.6906745433807373, 0.22557969391345978)",00100000,back_good_14
02:02:47.990000,"(0.7972166538238525, -0.0925215631723404, -0.5865023732185364, -0.10908913612365723)",0 days 00:00:00.440292,00100000,neck_good_14,02:02:47.968000,"(0.6677709221839905, -0.16176889836788177, -0.6906220316886902, 0.22573406994342804)",00100000,back_good_14
02:02:47.991000,"(0.7972081899642944, -0.09250365197658539, -0.5865116119384766, -0.10911697894334793)",0 days 00:00:00.460304,00100000,neck_good_14,02:02:47.983000,"(0.667747437953949, -0.1617240458726883, -0.6905956268310547, 0.22591769695281982)",00100000,back_good_14
02:02:48.005000,"(0.7972115278244019, -0.09253058582544327, -0.586511492729187, -0.10907036811113358)",0 days 00:00:00.480319,00100000,neck_good_14,02:02:47.998000,"(0.6677131652832031, -0.16163542866706848, -0.6905952095985413, 0.22608540952205658)",00100000,back_good_14
02:02:48.050000,"(0.7972187399864197, -0.09255984425544739, -0.5865128040313721, -0.10898545384407043)",0 days 00:00:00.500331,00100000,neck_good_14,02:02:48.028000,"(0.6676880717277527, -0.16152691841125488, -0.6906015872955322, 0.22621868550777435)",00100000,back_good_14
02:02:48.051000,"(0.797221839427948, -0.09249106049537659, -0.5865368247032166, -0.10889197140932083)",0 days 00:00:00.520342,00100000,neck_good_14,02:02:48.043000,"(0.6676948070526123, -0.1614067554473877, -0.6905858516693115, 0.2263335883617401)",00100000,back_good_14
02:02:48.065000,"(0.7972401976585388, -0.09243281930685043, -0.5865317583084106, -0.10883516818284988)",0 days 00:00:00.540356,00100000,neck_good_14,02:02:48.073000,"(0.6677107810974121, -0.1612851768732071, -0.6905670166015625, 0.2264324128627777)",00100000,back_good_14
02:02:48.095000,"(0.7972936630249023, -0.09235546737909317, -0.5864775776863098, -0.10880142450332642)",0 days 00:00:00.560368,00100000,neck_good_14,02:02:48.103000,"(0.6677014231681824, -0.1611802726984024, -0.6905745267868042, 0.22651182115077972)",00100000,back_good_14
02:02:48.110000,"(0.797321081161499, -0.09223657846450806, -0.5864698886871338, -0.10874176770448685)",0 days 00:00:00.580383,00100000,neck_good_14,02:02:48.118000,"(0.6673030257225037, -0.15991514921188354, -0.6908511519432068, 0.22772537171840668)",00100000,back_good_14
02:02:48.140000,"(0.7973388433456421, -0.0923118069767952, -0.5864332914352417, -0.10874682664871216)",0 days 00:00:00.600395,00100000,neck_good_14,02:02:48.133000,"(0.6672495007514954, -0.15984512865543365, -0.6908913850784302, 0.22780941426753998)",00100000,back_good_14
02:02:48.170000,"(0.7973649501800537, -0.09231051057577133, -0.5864026546478271, -0.10872142016887665)",0 days 00:00:00.620409,00100000,neck_good_14,02:02:48.148000,"(0.6671910285949707, -0.1597558706998825, -0.6909382939338684, 0.22790129482746124)",00100000,back_good_14
02:02:48.185000,"(0.797488808631897, -0.09158238768577576, -0.5865123867988586, -0.10783283412456512)",0 days 00:00:00.640432,00100000,neck_good_14,02:02:48.163000,"(0.6671837568283081, -0.1596699208021164, -0.6909359097480774, 0.22799138724803925)",00100000,back_good_14
02:02:48.200000,"(0.7975217700004578, -0.09171683341264725, -0.5864579081535339, -0.10777131468057632)",0 days 00:00:00.660434,00100000,neck_good_14,02:02:48.178000,"(0.6671387553215027, -0.15954595804214478, -0.6909732818603516, 0.22809752821922302)",00100000,back_good_14
02:02:48.215000,"(0.7975443005561829, -0.09187063574790955, -0.5864074230194092, -0.10774823278188705)",0 days 00:00:00.680446,00100000,neck_good_14,02:02:48.208000,"(0.6670931577682495, -0.15951083600521088, -0.691011905670166, 0.228139728307724)",00100000,back_good_14
02:02:48.245000,"(0.7975678443908691, -0.09174314886331558, -0.5864118933677673, -0.10765913873910904)",0 days 00:00:00.700460,00100000,neck_good_14,02:02:48.223000,"(0.6670673489570618, -0.15944382548332214, -0.691028892993927, 0.22821250557899475)",00100000,back_good_14
02:02:48.246000,"(0.7976047992706299, -0.09160167723894119, -0.5863967537879944, -0.10759083926677704)",0 days 00:00:00.720472,00100000,neck_good_14,02:02:48.238000,"(0.6670779585838318, -0.1593363881111145, -0.6910126805305481, 0.2283078283071518)",00100000,back_good_14
02:02:48.275000,"(0.7975958585739136, -0.09163681417703629, -0.5864025950431824, -0.10759700834751129)",0 days 00:00:00.740484,00100000,neck_good_14,02:02:48.283000,"(0.6671099662780762, -0.15921038389205933, -0.6909806132316589, 0.22840194404125214)",00100000,back_good_14
02:02:48.290000,"(0.7975737452507019, -0.09168834984302521, -0.5864236950874329, -0.10760490596294403)",0 days 00:00:00.760496,00100000,neck_good_14,02:02:48.298000,"(0.6671461462974548, -0.15910771489143372, -0.6909399032592773, 0.2284911870956421)",00100000,back_good_14
02:02:48.305000,"(0.7975476980209351, -0.09164347499608994, -0.5864669680595398, -0.10760217905044556)",0 days 00:00:00.780508,00100000,neck_good_14,02:02:48.328000,"(0.6668585538864136, -0.15799638628959656, -0.6911296844482422, 0.22951346635818481)",00100000,back_good_14
02:02:48.350000,"(0.7975348234176636, -0.09157790243625641, -0.586493730545044, -0.10760810971260071)",0 days 00:00:00.800520,00100000,neck_good_14,02:02:48.329000,"(0.6668804883956909, -0.15792755782604218, -0.6911054253578186, 0.22957086563110352)",00100000,back_good_14
02:02:48.365000,"(0.7975437045097351, -0.09157115966081619, -0.5864818096160889, -0.10761405527591705)",0 days 00:00:00.820532,00100000,neck_good_14,02:02:48.343000,"(0.6668950915336609, -0.15784968435764313, -0.6910775303840637, 0.22966620326042175)",00100000,back_good_14
02:02:48.395000,"(0.797639012336731, -0.09117285162210464, -0.5865323543548584, -0.10695445537567139)",0 days 00:00:00.840544,00100000,neck_good_14,02:02:48.358000,"(0.6669182777404785, -0.1577795147895813, -0.6910319328308105, 0.2297842651605606)",00100000,back_good_14
02:02:48.396000,"(0.7976277470588684, -0.09121423959732056, -0.5865477919578552, -0.10691974312067032)",0 days 00:00:00.860556,00100000,neck_good_14,02:02:48.388000,"(0.6669661402702332, -0.15770283341407776, -0.6909551024436951, 0.22993002831935883)",00100000,back_good_14
02:02:48.410000,"(0.7975981831550598, -0.09127472341060638, -0.5865843892097473, -0.10688748955726624)",0 days 00:00:00.880568,00100000,neck_good_14,02:02:48.403000,"(0.6670281291007996, -0.15761570632457733, -0.6908616423606873, 0.2300916463136673)",00100000,back_good_14
02:02:48.425000,"(0.7975577712059021, -0.09130925685167313, -0.5866398215293884, -0.10685590654611588)",0 days 00:00:00.900580,00100000,neck_good_14,02:02:48.418000,"(0.6671005487442017, -0.15752346813678741, -0.6907658576965332, 0.23023365437984467)",00100000,back_good_14
02:02:48.455000,"(0.7975276112556458, -0.09135136008262634, -0.586685299873352, -0.1067957729101181)",0 days 00:00:00.920592,00100000,neck_good_14,02:02:48.448000,"(0.6671478152275085, -0.15743345022201538, -0.6907039284706116, 0.2303447127342224)",00100000,back_good_14
02:02:48.470000,"(0.797515869140625, -0.09135277569293976, -0.5867168307304382, -0.10670962929725647)",0 days 00:00:00.940604,00100000,neck_good_14,02:02:48.478000,"(0.6671786904335022, -0.15737177431583405, -0.6906492114067078, 0.23046238720417023)",00100000,back_good_14
02:02:48.501000,"(0.7975020408630371, -0.09131599217653275, -0.5867559909820557, -0.10663095861673355)",0 days 00:00:00.960616,00100000,neck_good_14,02:02:48.508000,"(0.6671984195709229, -0.1572996973991394, -0.6906004548072815, 0.23060035705566406)",00100000,back_good_14
02:02:48.530000,"(0.7975105047225952, -0.09129001200199127, -0.586765468120575, -0.10654015094041824)",0 days 00:00:00.980628,00100000,neck_good_14,02:02:48.523000,"(0.6668058633804321, -0.15597975254058838, -0.6908445954322815, 0.23189252614974976)",00100000,back_good_14
02:02:48.545000,"(0.7975324392318726, -0.09132944047451019, -0.5867461562156677, -0.1064523234963417)",0 days 00:00:01.000640,00100000,neck_good_14,02:02:48.538000,"(0.6668065786361694, -0.15585552155971527, -0.6908261179924011, 0.23202940821647644)",00100000,back_good_14
02:02:48.575000,"(0.7975441217422485, -0.0913875550031662, -0.5867370963096619, -0.1063651442527771)",0 days 00:00:01.020652,00100000,neck_good_14,02:02:48.539000,"(0.6668267846107483, -0.15573543310165405, -0.6907934546470642, 0.23214945197105408)",00100000,back_good_14
02:02:48.605000,"(0.7976692914962769, -0.09085715562105179, -0.5868045091629028, -0.10549614578485489)",0 days 00:00:01.040664,00100000,neck_good_14,02:02:48.568000,"(0.666837215423584, -0.1556185483932495, -0.6907633543014526, 0.23228730261325836)",00100000,back_good_14
02:02:48.606000,"(0.7976909279823303, -0.09081535041332245, -0.58680260181427, -0.10537941008806229)",0 days 00:00:01.060676,00100000,neck_good_14,02:02:48.583000,"(0.6668384671211243, -0.15551865100860596, -0.6907358169555664, 0.23243297636508942)",00100000,back_good_14
02:02:48.620000,"(0.7976823449134827, -0.09092935174703598, -0.5868076682090759, -0.10531916469335556)",0 days 00:00:01.080688,00100000,neck_good_14,02:02:48.599000,"(0.6668651103973389, -0.15536747872829437, -0.6907005906105042, 0.23256300389766693)",00100000,back_good_14
02:02:48.635000,"(0.7976685762405396, -0.09101103991270065, -0.5868198275566101, -0.10528652369976044)",0 days 00:00:01.100700,00100000,neck_good_14,02:02:48.628000,"(0.6669011116027832, -0.15519747138023376, -0.6906611323356628, 0.2326907515525818)",00100000,back_good_14
02:02:48.651000,"(0.7976552844047546, -0.09080291539430618, -0.5868788361549377, -0.10523898899555206)",0 days 00:00:01.120712,00100000,neck_good_14,02:02:48.643000,"(0.6669207811355591, -0.15515409409999847, -0.6906338930130005, 0.2327444702386856)",00100000,back_good_14
02:02:48.665000,"(0.7976542711257935, -0.09050719439983368, -0.5869288444519043, -0.10522342473268509)",0 days 00:00:01.140724,00100000,neck_good_14,02:02:48.673000,"(0.6669237613677979, -0.1550835222005844, -0.6906265020370483, 0.23280520737171173)",00100000,back_good_14
02:02:48.695000,"(0.7976621985435486, -0.09033747762441635, -0.5869339108467102, -0.10528373718261719)",0 days 00:00:01.160736,00100000,neck_good_14,02:02:48.703000,"(0.6669511795043945, -0.15485404431819916, -0.6906036138534546, 0.23294764757156372)",00100000,back_good_14
02:02:48.725000,"(0.7976734638214111, -0.09039527922868729, -0.5868921875953674, -0.10538051277399063)",0 days 00:00:01.180748,00100000,neck_good_14,02:02:48.718000,"(0.6668140888214111, -0.15387006103992462, -0.6906702518463135, 0.23378975689411163)",00100000,back_good_14
02:02:48.740000,"(0.7976637482643127, -0.09058830887079239, -0.5868493914604187, -0.1055268794298172)",0 days 00:00:01.200760,00100000,neck_good_14,02:02:48.733000,"(0.6669594645500183, -0.1537713259458542, -0.6905173063278198, 0.23389200866222382)",00100000,back_good_14
02:02:48.770000,"(0.7976306676864624, -0.0906624123454094, -0.5868577361106873, -0.1056663915514946)",0 days 00:00:01.220772,00100000,neck_good_14,02:02:48.748000,"(0.667019248008728, -0.15376539528369904, -0.6904314160346985, 0.2339792549610138)",00100000,back_good_14
02:02:48.785000,"(0.7976694107055664, -0.09025983512401581, -0.5869649052619934, -0.1051151230931282)",0 days 00:00:01.240784,00100000,neck_good_14,02:02:48.763000,"(0.6669815182685852, -0.15377332270145416, -0.6904367208480835, 0.23406703770160675)",00100000,back_good_14
02:02:48.801000,"(0.7976507544517517, -0.09037134796380997, -0.5869630575180054, -0.10517202317714691)",0 days 00:00:01.260796,00100000,neck_good_14,02:02:48.779000,"(0.666924774646759, -0.15371009707450867, -0.6904675364494324, 0.2341797798871994)",00100000,back_good_14
02:02:48.815000,"(0.7976504564285278, -0.09040144830942154, -0.5869609713554382, -0.10516128689050674)",0 days 00:00:01.280808,00100000,neck_good_14,02:02:48.808000,"(0.6668975949287415, -0.15360116958618164, -0.6904832124710083, 0.2342829555273056)",00100000,back_good_14
02:02:48.830000,"(0.7976550459861755, -0.09033815562725067, -0.5869696736335754, -0.1051345020532608)",0 days 00:00:01.300820,00100000,neck_good_14,02:02:48.823000,"(0.6669021844863892, -0.1534997969865799, -0.6904801726341248, 0.23434530198574066)",00100000,back_good_14
02:02:48.845000,"(0.7976697087287903, -0.09028474986553192, -0.5869536399841309, -0.10515935719013214)",0 days 00:00:01.320832,00100000,neck_good_14,02:02:48.838000,"(0.6669115424156189, -0.15340556204319, -0.6904746294021606, 0.2343972772359848)",00100000,back_good_14
02:02:48.875000,"(0.7976807951927185, -0.09016178548336029, -0.5869598984718323, -0.10514670610427856)",0 days 00:00:01.340844,00100000,neck_good_14,02:02:48.883000,"(0.6669093370437622, -0.1533249169588089, -0.6904800534248352, 0.2344415783882141)",00100000,back_good_14
02:02:48.890000,"(0.7976590394973755, -0.09004956483840942, -0.5870180130004883, -0.1050819456577301)",0 days 00:00:01.360856,00100000,neck_good_14,02:02:48.898000,"(0.6669169068336487, -0.1532358080148697, -0.6904665231704712, 0.23451773822307587)",00100000,back_good_14
02:02:48.905000,"(0.7976435422897339, -0.09006939828395844, -0.5870431661605835, -0.10504192858934402)",0 days 00:00:01.380868,00100000,neck_good_14,02:02:48.928000,"(0.6666892766952515, -0.15258176624774933, -0.6906296014785767, 0.23510639369487762)",00100000,back_good_14
02:02:48.950000,"(0.797645092010498, -0.08983667194843292, -0.5870940685272217, -0.10494520515203476)",0 days 00:00:01.400880,00100000,neck_good_14,02:02:48.929000,"(0.6666139364242554, -0.15253502130508423, -0.6907058954238892, 0.23512598872184753)",00100000,back_good_14
02:02:48.965000,"(0.7976479530334473, -0.08964192122220993, -0.5871416926383972, -0.10482385754585266)",0 days 00:00:01.420892,00100000,neck_good_14,02:02:48.943000,"(0.6665496826171875, -0.15245334804058075, -0.6907722353935242, 0.2351675033569336)",00100000,back_good_14
02:02:48.995000,"(0.7977319955825806, -0.0894000381231308, -0.5871613621711731, -0.10427488386631012)",0 days 00:00:01.440904,00100000,neck_good_14,02:02:48.958000,"(0.6664562821388245, -0.15231472253799438, -0.6908696889877319, 0.23523683845996857)",00100000,back_good_14
02:02:48.996000,"(0.7977299094200134, -0.08936932682991028, -0.5871800184249878, -0.10421274602413177)",0 days 00:00:01.460916,00100000,neck_good_14,02:02:48.988000,"(0.6663705110549927, -0.15227970480918884, -0.6909581422805786, 0.23524333536624908)",00100000,back_good_14
02:02:49.010000,"(0.7977399826049805, -0.08917246013879776, -0.5872169733047485, -0.10409490019083023)",0 days 00:00:01.480928,00100000,neck_good_14,02:02:49.003000,"(0.6662968397140503, -0.15222382545471191, -0.6910166144371033, 0.23531687259674072)",00100000,back_good_14
02:02:49.025000,"(0.7977498769760132, -0.0890667736530304, -0.5872393250465393, -0.10398580133914948)",0 days 00:00:01.500940,00100000,neck_good_14,02:02:49.018000,"(0.6662483215332031, -0.15214286744594574, -0.691056489944458, 0.23538914322853088)",00100000,back_good_14
02:02:49.056000,"(0.7977359294891357, -0.08903206139802933, -0.5872697830200195, -0.10395121574401855)",0 days 00:00:01.520952,00100000,neck_good_14,02:02:49.048000,"(0.6662084460258484, -0.15204565227031708, -0.6911035776138306, 0.23542699217796326)",00100000,back_good_14
02:02:49.071000,"(0.7977328896522522, -0.08886624872684479, -0.5873095393180847, -0.10389416664838791)",0 days 00:00:01.540964,00100000,neck_good_14,02:02:49.093000,"(0.6661788821220398, -0.15196065604686737, -0.6911492347717285, 0.2354315221309662)",00100000,back_good_14
02:02:49.086000,"(0.7977502942085266, -0.08869223296642303, -0.5873203873634338, -0.10385030508041382)",0 days 00:00:01.560976,00100000,neck_good_14,02:02:49.094000,"(0.6661415696144104, -0.1518782079219818, -0.6911992430686951, 0.2354436069726944)",00100000,back_good_14
02:02:49.131000,"(0.7977931499481201, -0.08853290975093842, -0.5872904062271118, -0.10382848978042603)",0 days 00:00:01.580988,00100000,neck_good_14,02:02:49.123000,"(0.6658727526664734, -0.15110665559768677, -0.6913976669311523, 0.236113503575325)",00100000,back_good_14
02:02:49.161000,"(0.7978432178497314, -0.08839399367570877, -0.5872489809989929, -0.10380066931247711)",0 days 00:00:01.601000,00100000,neck_good_14,02:02:49.138000,"(0.6658158302307129, -0.151056706905365, -0.6914460062980652, 0.2361643761396408)",00100000,back_good_14
02:02:49.162000,"(0.7978890538215637, -0.08835583180189133, -0.5871936678886414, -0.10379406064748764)",0 days 00:00:01.621012,00100000,neck_good_14,02:02:49.139000,"(0.6657691597938538, -0.15102635324001312, -0.6914790272712708, 0.23621906340122223)",00100000,back_good_14
02:02:49.205000,"(0.7980082035064697, -0.08808795362710953, -0.587138831615448, -0.10339999198913574)",0 days 00:00:01.641024,00100000,neck_good_14,02:02:49.168000,"(0.6657328605651855, -0.15101876854896545, -0.6915031671524048, 0.23625575006008148)",00100000,back_good_14
02:02:49.206000,"(0.7980648279190063, -0.08818897604942322, -0.5870266556739807, -0.10351336747407913)",0 days 00:00:01.661036,00100000,neck_good_14,02:02:49.183000,"(0.6656948924064636, -0.1510511338710785, -0.6915303468704224, 0.23626302182674408)",00100000,back_good_14
02:02:49.220000,"(0.7981041669845581, -0.08836060017347336, -0.5869284868240356, -0.10362174361944199)",0 days 00:00:01.681048,00100000,neck_good_14,02:02:49.198000,"(0.6656774282455444, -0.1510665863752365, -0.6915273070335388, 0.23631225526332855)",00100000,back_good_14
02:02:49.235000,"(0.7981425523757935, -0.08853115141391754, -0.5868471264839172, -0.10364384204149246)",0 days 00:00:01.701060,00100000,neck_good_14,02:02:49.228000,"(0.6656878590583801, -0.15107817947864532, -0.6914793848991394, 0.23641714453697205)",00100000,back_good_14
02:02:49.250000,"(0.7981781363487244, -0.08870458602905273, -0.5867735743522644, -0.1036401093006134)",0 days 00:00:01.721072,00100000,neck_good_14,02:02:49.243000,"(0.6657029986381531, -0.1510952115058899, -0.6914272308349609, 0.23651720583438873)",00100000,back_good_14
02:02:49.281000,"(0.7982120513916016, -0.08888145536184311, -0.586708128452301, -0.10360114276409149)",0 days 00:00:01.741084,00100000,neck_good_14,02:02:49.273000,"(0.6657049059867859, -0.15110842883586884, -0.6913982033729553, 0.2365897297859192)",00100000,back_good_14
02:02:49.295000,"(0.7982575297355652, -0.08905000984668732, -0.5866265892982483, -0.10357247292995453)",0 days 00:00:01.761096,00100000,neck_good_14,02:02:49.303000,"(0.665686845779419, -0.15111160278320312, -0.6913902163505554, 0.23666231334209442)",00100000,back_good_14
02:02:49.310000,"(0.7983073592185974, -0.08909918367862701, -0.5865652561187744, -0.10349777340888977)",0 days 00:00:01.781108,00100000,neck_good_14,02:02:49.318000,"(0.6654772162437439, -0.15050023794174194, -0.6915171146392822, 0.237263023853302)",00100000,back_good_14
02:02:49.340000,"(0.7983579039573669, -0.0890507847070694, -0.5865277647972107, -0.10336894541978836)",0 days 00:00:01.801120,00100000,neck_good_14,02:02:49.349000,"(0.6654154658317566, -0.1504114270210266, -0.6915472745895386, 0.23740433156490326)",00100000,back_good_14
02:02:49.370000,"(0.7984200119972229, -0.08897917717695236, -0.5864818096160889, -0.10321175307035446)",0 days 00:00:01.821132,00100000,neck_good_14,02:02:49.350000,"(0.6653138399124146, -0.15032859146595, -0.6916133165359497, 0.2375493198633194)",00100000,back_good_14
02:02:49.385000,"(0.7985147833824158, -0.08866521716117859, -0.5864894390106201, -0.10268065333366394)",0 days 00:00:01.841144,00100000,neck_good_14,02:02:49.363000,"(0.6652116179466248, -0.1502709984779358, -0.6916773915290833, 0.23768720030784607)",00100000,back_good_14
02:02:49.400000,"(0.7985507845878601, -0.08869471400976181, -0.5864664316177368, -0.10250843316316605)",0 days 00:00:01.861156,00100000,neck_good_14,02:02:49.378000,"(0.665111780166626, -0.1501454859972, -0.691747784614563, 0.23784223198890686)",00100000,back_good_14
02:02:49.430000,"(0.798582911491394, -0.08851227909326553, -0.5864890813827515, -0.10228804498910904)",0 days 00:00:01.881168,00100000,neck_good_14,02:02:49.408000,"(0.6650092601776123, -0.1500822752714157, -0.6918254494667053, 0.23794494569301605)",00100000,back_good_14
02:02:49.431000,"(0.7985970973968506, -0.0881490632891655, -0.5865625739097595, -0.10207381099462509)",0 days 00:00:01.901180,00100000,neck_good_14,02:02:49.423000,"(0.6648801565170288, -0.15009325742721558, -0.691929042339325, 0.23799897730350494)",00100000,back_good_14
02:02:49.445000,"(0.7986145615577698, -0.08784700930118561, -0.586607038974762, -0.10194826126098633)",0 days 00:00:01.921192,00100000,neck_good_14,02:02:49.438000,"(0.664741039276123, -0.14996623992919922, -0.6920501589775085, 0.23811696469783783)",00100000,back_good_14
02:02:49.475000,"(0.7986716628074646, -0.08764410763978958, -0.5865775942802429, -0.10184895992279053)",0 days 00:00:01.941204,00100000,neck_good_14,02:02:49.498000,"(0.6646661162376404, -0.14975732564926147, -0.692120373249054, 0.23825562000274658)",00100000,back_good_14
02:02:49.490000,"(0.79872065782547, -0.08763740211725235, -0.586526095867157, -0.10177184641361237)",0 days 00:00:01.961216,00100000,neck_good_14,02:02:49.499000,"(0.6646460890769958, -0.14959079027175903, -0.6921274662017822, 0.23839551210403442)",00100000,back_good_14
02:02:49.505000,"(0.7987463474273682, -0.08776021748781204, -0.5864792466163635, -0.10173933953046799)",0 days 00:00:01.981228,00100000,neck_good_14,02:02:49.528000,"(0.6643903255462646, -0.1488252878189087, -0.6922656893730164, 0.23917564749717712)",00100000,back_good_14
02:02:49.550000,"(0.7987719178199768, -0.08775901049375534, -0.58646160364151, -0.10164928436279297)",0 days 00:00:02.001240,00100000,neck_good_14,02:02:49.529000,"(0.6643378734588623, -0.14886708557605743, -0.6922675967216492, 0.2392900139093399)",00100000,back_good_14
02:02:49.580000,"(0.798783004283905, -0.0877496525645256, -0.5864721536636353, -0.1015082374215126)",0 days 00:00:02.021252,00100000,neck_good_14,02:02:49.543000,"(0.6642730236053467, -0.14880876243114471, -0.6922737956047058, 0.23948916792869568)",00100000,back_good_14
02:02:49.610000,"(0.7988712191581726, -0.08740781247615814, -0.5865091681480408, -0.10085653513669968)",0 days 00:00:02.041264,00100000,neck_good_14,02:02:49.558000,"(0.6641928553581238, -0.1486808806657791, -0.6923131346702576, 0.23967866599559784)",00100000,back_good_14
02:02:49.611000,"(0.798887312412262, -0.08737152069807053, -0.5865169167518616, -0.10071629285812378)",0 days 00:00:02.061276,00100000,neck_good_14,02:02:49.588000,"(0.664128839969635, -0.1485564410686493, -0.6923536658287048, 0.2398184835910797)",00100000,back_good_14
02:02:49.640000,"(0.798913300037384, -0.08725152909755707, -0.5865272283554077, -0.10055574774742126)",0 days 00:00:02.081288,00100000,neck_good_14,02:02:49.603000,"(0.6640679836273193, -0.14842283725738525, -0.6923961043357849, 0.23994947969913483)",00100000,back_good_14
02:02:49.641000,"(0.7989643812179565, -0.08708840608596802, -0.5865108370780945, -0.1003894954919815)",0 days 00:00:02.101300,00100000,neck_good_14,02:02:49.618000,"(0.663985550403595, -0.1482875496149063, -0.6924588680267334, 0.24008288979530334)",00100000,back_good_14
02:02:49.655000,"(0.799021303653717, -0.08685406297445297, -0.5864951610565186, -0.10023494809865952)",0 days 00:00:02.121312,00100000,neck_good_14,02:02:49.648000,"(0.6639023423194885, -0.1482069492340088, -0.6925168037414551, 0.240198016166687)",00100000,back_good_14
